open_time_utc,expected_close_time_utc,btc_source_close_time_utc,btc_open,btc_high,btc_low,btc_close,btc_volume,btc_quote_asset_volume,btc_taker_buy_base_volume,btc_taker_buy_quote_volume,btc_number_of_trades,btc_missing,btc_duration_valid,eth_source_close_time_utc,eth_open,eth_high,eth_low,eth_close,eth_volume,eth_quote_asset_volume,eth_taker_buy_base_volume,eth_taker_buy_quote_volume,eth_number_of_trades,eth_missing,eth_duration_valid,is_complete
2018-08-11T00:00:00Z,2018-08-11T05:59:59.999000Z,2018-08-11T05:59:59.999000Z,6148.13000000,6177.00000000,5971.00000000,6096.14000000,13181.32739800,80329577.54917849,7116.25723100,43404910.04484601,62062,0,1,2018-08-11T05:59:59.999000Z,331.88000000,332.98000000,311.00000000,315.18000000,82957.07865000,26690019.17342060,47992.72846000,15454369.04410520,42970,0,1,1
2018-08-11T06:00:00Z,2018-08-11T11:59:59.999000Z,2018-08-11T11:59:59.999000Z,6099.41000000,6170.00000000,6046.53000000,6103.66000000,10439.12646800,63674802.25917292,6363.26919600,38817182.83983701,51459,0,1,2018-08-11T11:59:59.999000Z,315.18000000,318.76000000,312.01000000,314.21000000,67408.44382000,21292041.86856000,41576.12191000,13136500.16317850,33686,0,1,1
2018-08-11T12:00:00Z,2018-08-11T17:59:59.999000Z,2018-08-11T17:59:59.999000Z,6103.66000000,6488.00000000,6059.70000000,6439.00000000,16451.24164200,102150548.82150509,9296.43378300,57710908.95653564,79289,0,1,2018-08-11T17:59:59.999000Z,314.24000000,326.92000000,304.45000000,325.48000000,103343.99183000,32250564.68128970,57210.07943000,17826977.52518740,54435,0,1,1
2018-08-11T18:00:00Z,2018-08-11T23:59:59.999000Z,2018-08-11T23:59:59.999000Z,6438.28000000,6454.04000000,6210.20000000,6232.35000000,7061.72304700,44901338.45937219,3308.01121500,21045346.46514709,43363,0,1,2018-08-11T23:59:59.999000Z,325.98000000,330.50000000,316.80000000,317.69000000,81925.15813000,26502371.50881670,43650.90817000,14127032.44199100,36624,0,1,1
2018-08-12T00:00:00Z,2018-08-12T05:59:59.999000Z,2018-08-12T05:59:59.999000Z,6222.55000000,6370.00000000,6130.00000000,6340.38000000,5984.97694300,37433292.32429226,3038.64863800,19023823.97373318,32612,0,1,2018-08-12T05:59:59.999000Z,317.49000000,326.69000000,313.42000000,326.07000000,60456.77350000,19358299.31585280,35654.17822000,11416446.12671810,26039,0,1,1
2018-08-12T06:00:00Z,2018-08-12T11:59:59.999000Z,2018-08-12T11:59:59.999000Z,6340.38000000,6374.29000000,6266.00000000,6349.21000000,8075.34908500,51039520.22504748,4355.01179400,27524999.56893737,38539,0,1,2018-08-12T11:59:59.999000Z,326.06000000,327.13000000,318.00000000,322.14000000,22721.25194000,7342867.01037450,12194.46470000,3939866.65212910,15004,0,1,1
2018-08-12T12:00:00Z,2018-08-12T17:59:59.999000Z,2018-08-12T17:59:59.999000Z,6349.21000000,6370.20000000,6188.00000000,6295.94000000,11670.52403600,73511323.31488014,6371.72095200,40143008.59130229,59070,0,1,2018-08-12T17:59:59.999000Z,322.14000000,324.57000000,315.75000000,319.88000000,27774.51576000,8895975.72772290,12875.59740000,4123534.76284510,20195,0,1,1
2018-08-12T18:00:00Z,2018-08-12T23:59:59.999000Z,2018-08-12T23:59:59.999000Z,6296.97000000,6472.30000000,6211.13000000,6308.33000000,12836.92064800,81243163.01520735,7189.36593000,45498219.28309242,60178,0,1,2018-08-12T23:59:59.999000Z,320.15000000,326.33000000,316.00000000,317.89000000,24572.25874000,7869591.69200520,11320.36863000,3627784.90720770,16509,0,1,1
2018-08-13T00:00:00Z,2018-08-13T05:59:59.999000Z,2018-08-13T05:59:59.999000Z,6308.56000000,6377.00000000,6295.36000000,6328.47000000,9010.08705200,57062371.69112986,5158.54920900,32673918.96613333,38329,0,1,2018-08-13T05:59:59.999000Z,317.96000000,320.98000000,313.43000000,314.75000000,46999.29669000,14971585.67040420,29319.23147000,9342705.35308300,23691,0,1,1
2018-08-13T06:00:00Z,2018-08-13T11:59:59.999000Z,2018-08-13T11:59:59.999000Z,6327.01000000,6545.00000000,6319.30000000,6441.34000000,14677.04187300,94599851.48971571,8622.55865600,55577919.72922860,59176,0,1,2018-08-13T11:59:59.999000Z,314.65000000,321.99000000,314.10000000,318.55000000,77482.10238000,24661617.92449040,45649.52580000,14534337.64148870,28468,0,1,1
2018-08-13T12:00:00Z,2018-08-13T17:59:59.999000Z,2018-08-13T17:59:59.999000Z,6441.35000000,6480.00000000,6145.04000000,6226.02000000,18710.70441000,118081639.18239443,9225.01580600,58263071.25509698,87943,0,1,2018-08-13T17:59:59.999000Z,318.63000000,319.84000000,284.24000000,288.91000000,125859.38941000,38056426.04128630,66079.60310000,20048400.52386000,60979,0,1,1
2018-08-13T18:00:00Z,2018-08-13T23:59:59.999000Z,2018-08-13T23:59:59.999000Z,6226.02000000,6297.00000000,6186.84000000,6246.35000000,11497.99544800,71808430.64406005,6511.15259800,40663520.32974422,54154,0,1,2018-08-13T23:59:59.999000Z,288.93000000,291.72000000,280.68000000,283.81000000,57372.43366000,16468376.85276470,29270.87871000,8407915.31374830,28396,0,1,1
2018-08-14T00:00:00Z,2018-08-14T05:59:59.999000Z,2018-08-14T05:59:59.999000Z,6248.25000000,6250.33000000,5880.00000000,5962.72000000,21414.19155100,129072637.73123986,10349.69731100,62397323.24855515,104837,0,1,2018-08-14T05:59:59.999000Z,283.81000000,283.81000000,250.00000000,265.46000000,166639.46745000,44177761.81938820,79007.43637000,20964696.14619590,78315,0,1,1
2018-08-14T06:00:00Z,2018-08-14T11:59:59.999000Z,2018-08-14T11:59:59.999000Z,5966.00000000,6071.57000000,5933.00000000,6002.00000000,10326.16423400,61970268.81164134,5475.31210700,32860176.91268184,50104,0,1,2018-08-14T11:59:59.999000Z,265.45000000,271.99000000,259.23000000,260.74000000,108797.10621000,28753632.86851870,64140.67123000,16950929.78949400,46081,0,1,1
2018-08-14T12:00:00Z,2018-08-14T17:59:59.999000Z,2018-08-14T17:59:59.999000Z,6000.98000000,6164.52000000,5977.50000000,6022.83000000,10936.56852900,66260432.49752178,5589.52924400,33868827.02151712,55086,0,1,2018-08-14T17:59:59.999000Z,260.80000000,267.83000000,252.00000000,255.00000000,112661.71213000,29191226.15838740,59441.92367000,15400423.41122740,56671,0,1,1
2018-08-14T18:00:00Z,2018-08-14T23:59:59.999000Z,2018-08-14T23:59:59.999000Z,6026.00000000,6219.44000000,6015.00000000,6188.08000000,7509.82077700,45876217.32204734,4116.11483600,25159280.66776195,41977,0,1,2018-08-14T23:59:59.999000Z,255.00000000,280.34000000,254.45000000,278.41000000,97076.08962000,25630764.16288530,53796.24899000,14200119.84511910,40127,0,1,1
2018-08-15T00:00:00Z,2018-08-15T05:59:59.999000Z,2018-08-15T05:59:59.999000Z,6188.08000000,6374.28000000,6172.11000000,6292.05000000,13206.86604100,82728142.78120815,6970.73368400,43677875.08816269,71988,0,1,2018-08-15T05:59:59.999000Z,278.47000000,291.64000000,277.19000000,279.78000000,119881.23150000,34043235.51545690,64277.75104000,18246933.71664590,55084,0,1,1
2018-08-15T06:00:00Z,2018-08-15T11:59:59.999000Z,2018-08-15T11:59:59.999000Z,6292.05000000,6451.32000000,6266.00000000,6351.69000000,17095.65480900,108741841.26758385,9834.86482400,62577114.69105169,78761,0,1,2018-08-15T11:59:59.999000Z,279.77000000,288.26000000,279.00000000,283.91000000,87167.45981000,24631186.22142610,50221.66167000,14188067.35094730,40258,0,1,1
2018-08-15T12:00:00Z,2018-08-15T17:59:59.999000Z,2018-08-15T17:59:59.999000Z,6350.54000000,6609.00000000,6320.00000000,6562.77000000,18739.41448800,121089598.56429228,10169.61925800,65664112.01613353,90098,0,1,2018-08-15T17:59:59.999000Z,283.88000000,304.45000000,281.25000000,299.93000000,117273.91238000,34332297.23582240,66502.45317000,19469322.40550200,54570,0,1,1
2018-08-15T18:00:00Z,2018-08-15T23:59:59.999000Z,2018-08-15T23:59:59.999000Z,6562.77000000,6588.07000000,6222.22000000,6267.16000000,19764.75168800,126549422.79034611,10168.82440200,65158526.73436876,88566,0,1,2018-08-15T23:59:59.999000Z,299.88000000,301.28000000,276.30000000,281.12000000,114298.03787000,33030421.75333940,56495.65159000,16330219.10906950,48918,0,1,1
2018-08-16T00:00:00Z,2018-08-16T05:59:59.999000Z,2018-08-16T05:59:59.999000Z,6265.27000000,6339.16000000,6205.60000000,6282.53000000,11963.60576100,75152591.31283205,6787.24959600,42638852.33409243,55226,0,1,2018-08-16T05:59:59.999000Z,281.46000000,285.83000000,277.55000000,283.83000000,69414.80680000,19582002.93393850,39574.97939000,11162354.93139560,31152,0,1,1
2018-08-16T06:00:00Z,2018-08-16T11:59:59.999000Z,2018-08-16T11:59:59.999000Z,6285.93000000,6480.00000000,6267.00000000,6434.65000000,14544.65942000,92911223.01669180,8334.73553600,53227906.60899074,63289,0,1,2018-08-16T11:59:59.999000Z,283.69000000,298.60000000,282.46000000,295.22000000,78821.29795000,22952235.23163160,45333.23784000,13193412.26028000,34280,0,1,1
2018-08-16T12:00:00Z,2018-08-16T17:59:59.999000Z,2018-08-16T17:59:59.999000Z,6434.82000000,6476.01000000,6277.00000000,6409.12000000,14324.76020500,91153358.20195478,7409.34621200,47177595.46892684,64297,0,1,2018-08-16T17:59:59.999000Z,295.31000000,298.45000000,285.28000000,290.99000000,57859.48135000,16825485.42845980,30462.87608000,8855363.36904780,31241,0,1,1
2018-08-16T18:00:00Z,2018-08-16T23:59:59.999000Z,2018-08-16T23:59:59.999000Z,6409.12000000,6442.99000000,6228.00000000,6311.75000000,7682.22923200,48538432.63092524,3492.21766300,22079317.91760880,46130,0,1,2018-08-16T23:59:59.999000Z,291.00000000,293.07000000,281.11000000,287.17000000,29569.66900000,8477296.91260970,13305.16750000,3818446.48200260,19527,0,1,1
2018-08-17T00:00:00Z,2018-08-17T05:59:59.999000Z,2018-08-17T05:59:59.999000Z,6316.00000000,6525.15000000,6285.40000000,6434.52000000,12066.80813000,77427351.93438822,6864.81848900,44072299.70580804,66309,0,1,2018-08-17T05:59:59.999000Z,286.84000000,302.30000000,285.00000000,298.00000000,63878.60953000,18935406.26395350,38130.73880000,11308323.28750600,33560,0,1,1
2018-08-17T06:00:00Z,2018-08-17T11:59:59.999000Z,2018-08-17T11:59:59.999000Z,6434.52000000,6555.03000000,6384.41000000,6460.83000000,15988.18155000,103417549.64730201,8682.06823300,56175344.72509772,77388,0,1,2018-08-17T11:59:59.999000Z,297.81000000,304.95000000,296.29000000,298.80000000,85690.48205000,25694746.84898380,48762.05606000,14615265.83279520,42348,0,1,1
2018-08-17T12:00:00Z,2018-08-17T17:59:59.999000Z,2018-08-17T17:59:59.999000Z,6463.42000000,6562.72000000,6426.20000000,6508.01000000,16291.90858000,105719998.44876053,9146.97199900,59361540.36419861,81245,0,1,2018-08-17T17:59:59.999000Z,298.79000000,308.00000000,291.98000000,303.84000000,98747.31713000,29546693.71978410,55023.27647000,16476008.02220370,48038,0,1,1
2018-08-17T18:00:00Z,2018-08-17T23:59:59.999000Z,2018-08-17T23:59:59.999000Z,6508.01000000,6585.00000000,6450.50000000,6584.49000000,13504.71254300,87907531.69313044,7714.02583100,50222238.63351694,71788,0,1,2018-08-17T23:59:59.999000Z,303.83000000,318.00000000,298.04000000,317.51000000,94240.05197000,28873597.78687550,56151.31271000,17202944.62702360,45270,0,1,1
2018-08-18T00:00:00Z,2018-08-18T05:59:59.999000Z,2018-08-18T05:59:59.999000Z,6579.04000000,6620.00000000,6461.00000000,6518.23000000,12931.08030600,84522376.95182829,7311.89996600,47808897.08370416,69759,0,1,2018-08-18T05:59:59.999000Z,317.51000000,321.33000000,305.70000000,310.83000000,92284.47212000,28942575.36807280,55111.41570000,17283770.99361750,42190,0,1,1
2018-08-18T06:00:00Z,2018-08-18T11:59:59.999000Z,2018-08-18T11:59:59.999000Z,6514.32000000,6533.00000000,6444.00000000,6502.72000000,13078.94451700,84907810.10862532,7687.16912600,49914179.01516616,62889,0,1,2018-08-18T11:59:59.999000Z,310.83000000,313.65000000,303.00000000,310.93000000,70756.27182000,21837572.95051940,37743.58605000,11655337.86614650,33987,0,1,1
2018-08-18T12:00:00Z,2018-08-18T17:59:59.999000Z,2018-08-18T17:59:59.999000Z,6502.71000000,6515.50000000,6288.00000000,6335.82000000,16737.39383500,106463674.91733089,8121.74864300,51624510.18117377,88560,0,1,2018-08-18T17:59:59.999000Z,310.88000000,312.00000000,281.79000000,286.11000000,140500.87284000,41320712.01251570,79488.89799000,23379199.54079280,59269,0,1,1
2018-08-18T18:00:00Z,2018-08-18T23:59:59.999000Z,2018-08-18T23:59:59.999000Z,6335.88000000,6437.00000000,6317.61000000,6387.96000000,10994.90351400,70070142.38793675,6348.99275000,40461267.27513865,54913,0,1,2018-08-18T23:59:59.999000Z,285.98000000,300.43000000,284.68000000,294.11000000,80479.77151000,23458466.23909170,48140.08313000,14042797.06416710,35450,0,1,1
2018-08-19T00:00:00Z,2018-08-19T05:59:59.999000Z,2018-08-19T05:59:59.999000Z,6387.96000000,6393.50000000,6300.00000000,6370.95000000,10989.66439400,69861599.34690855,6079.75215200,38654012.59830697,38808,0,1,2018-08-19T05:59:59.999000Z,294.10000000,295.94000000,288.20000000,293.28000000,61147.26276000,17827841.73161890,34499.33984000,10058705.21462300,25473,0,1,1
2018-08-19T06:00:00Z,2018-08-19T11:59:59.999000Z,2018-08-19T11:59:59.999000Z,6372.23000000,6450.12000000,6341.00000000,6429.41000000,9726.27567600,62063745.19306755,5770.64301900,36823045.58119099,41508,0,1,2018-08-19T11:59:59.999000Z,293.35000000,303.62000000,292.40000000,301.77000000,66426.81587000,19694979.76438390,39801.46983000,11797581.60192730,28476,0,1,1
2018-08-19T12:00:00Z,2018-08-19T17:59:59.999000Z,2018-08-19T17:59:59.999000Z,6429.41000000,6469.32000000,6329.00000000,6356.19000000,12465.69086800,79838290.88005268,6586.63953000,42203795.48789808,57170,0,1,2018-08-19T17:59:59.999000Z,301.76000000,307.40000000,292.00000000,293.64000000,91889.70680000,27556440.83073170,47804.93735000,14340871.80967600,38019,0,1,1
2018-08-19T18:00:00Z,2018-08-19T23:59:59.999000Z,2018-08-19T23:59:59.999000Z,6354.60000000,6541.00000000,6337.04000000,6477.53000000,12009.21705600,77508319.13323654,6931.57857100,44724875.31068209,53272,0,1,2018-08-19T23:59:59.999000Z,293.69000000,303.50000000,292.79000000,299.42000000,69019.66298000,20582679.96173580,40155.85142000,11960869.84037180,26198,0,1,1
2018-08-20T00:00:00Z,2018-08-20T05:59:59.999000Z,2018-08-20T05:59:59.999000Z,6477.53000000,6530.00000000,6438.00000000,6470.79000000,10555.60476600,68477821.01253790,5859.61388500,38019421.43772642,51041,0,1,2018-08-20T05:59:59.999000Z,299.30000000,304.04000000,295.66000000,298.73000000,61876.01354000,18578315.45419500,38275.64347000,11495871.97841670,29965,0,1,1
2018-08-20T06:00:00Z,2018-08-20T11:59:59.999000Z,2018-08-20T11:59:59.999000Z,6467.11000000,6483.00000000,6378.00000000,6444.80000000,11547.76801000,74242816.45179715,6431.19787400,41347683.59773010,56590,0,1,2018-08-20T11:59:59.999000Z,298.75000000,299.81000000,286.30000000,290.79000000,45483.95940000,13298999.13383960,19031.24221000,5561944.17602870,26736,0,1,1
2018-08-20T12:00:00Z,2018-08-20T17:59:59.999000Z,2018-08-20T17:59:59.999000Z,6447.62000000,6500.00000000,6385.30000000,6468.21000000,12469.24126900,80324437.35964993,7117.39656100,45854620.59526904,54617,0,1,2018-08-20T17:59:59.999000Z,290.74000000,292.63000000,282.00000000,289.62000000,44585.39308000,12792397.19576570,20828.21683000,5976904.91622220,28154,0,1,1
2018-08-20T18:00:00Z,2018-08-20T23:59:59.999000Z,2018-08-20T23:59:59.999000Z,6470.20000000,6479.00000000,6220.00000000,6254.84000000,14862.94121500,94572870.92527582,7059.80877100,44963967.46911560,74807,0,1,2018-08-20T23:59:59.999000Z,289.62000000,289.70000000,269.50000000,270.51000000,67208.42334000,18584225.63568350,29320.83219000,8097601.48539470,38008,0,1,1
2018-08-21T00:00:00Z,2018-08-21T05:59:59.999000Z,2018-08-21T05:59:59.999000Z,6251.00000000,6341.99000000,6235.08000000,6318.02000000,12546.12729900,79058210.69659769,7006.58207500,44151985.68060672,48369,0,1,2018-08-21T05:59:59.999000Z,270.51000000,277.00000000,269.70000000,276.28000000,28188.92507000,7733279.94057230,14184.80700000,3889888.74843740,20004,0,1,1
2018-08-21T06:00:00Z,2018-08-21T11:59:59.999000Z,2018-08-21T11:59:59.999000Z,6318.02000000,6490.00000000,6318.00000000,6431.12000000,14349.88823500,92100550.45532909,8247.29396100,52921505.03306698,57741,0,1,2018-08-21T11:59:59.999000Z,276.32000000,285.90000000,276.32000000,280.99000000,45840.34339000,12912049.04997890,25218.08832000,7104502.65572620,26468,0,1,1
2018-08-21T12:00:00Z,2018-08-21T17:59:59.999000Z,2018-08-21T17:59:59.999000Z,6431.13000000,6458.55000000,6365.00000000,6417.49000000,10055.48664100,64479058.50967595,5516.56478500,35382435.86476212,45421,0,1,2018-08-21T17:59:59.999000Z,281.02000000,282.00000000,271.00000000,274.51000000,85249.25250000,23536613.90509220,46918.58068000,12958283.10555410,40511,0,1,1
2018-08-21T18:00:00Z,2018-08-21T23:59:59.999000Z,2018-08-21T23:59:59.999000Z,6417.49000000,6500.00000000,6400.00000000,6480.00000000,4618.44523300,29820523.12011788,2449.38315200,15820396.68341664,29047,0,1,2018-08-21T23:59:59.999000Z,274.44000000,282.00000000,273.65000000,281.21000000,65423.05575000,18202825.51233810,40465.63356000,11252485.24701880,26766,0,1,1
2018-08-22T00:00:00Z,2018-08-22T05:59:59.999000Z,2018-08-22T05:59:59.999000Z,6479.98000000,6882.54000000,6436.00000000,6678.00000000,27611.14162700,185455570.42866153,15174.28983000,101910777.74568996,107919,0,1,2018-08-22T05:59:59.999000Z,281.09000000,298.89000000,277.00000000,286.46000000,125046.26073000,36279414.39675630,65871.68944000,19081768.67648550,56660,0,1,1
2018-08-22T06:00:00Z,2018-08-22T11:59:59.999000Z,2018-08-22T11:59:59.999000Z,6680.00000000,6707.40000000,6627.01000000,6670.01000000,12452.40920600,83068283.76258277,6654.73694300,44398616.63665059,52585,0,1,2018-08-22T11:59:59.999000Z,286.39000000,286.84000000,281.40000000,285.16000000,79926.09868000,22729203.24779790,47133.53407000,13405131.41739600,32715,0,1,1
2018-08-22T12:00:00Z,2018-08-22T17:59:59.999000Z,2018-08-22T17:59:59.999000Z,6671.93000000,6689.00000000,6384.30000000,6445.50000000,16542.23935100,108336932.02094252,7903.24891400,51780227.69980476,77481,0,1,2018-08-22T17:59:59.999000Z,285.10000000,285.70000000,273.02000000,275.68000000,82773.24818000,23170422.48245370,43153.98867000,12091683.86929620,38072,0,1,1
2018-08-22T18:00:00Z,2018-08-22T23:59:59.999000Z,2018-08-22T23:59:59.999000Z,6445.23000000,6475.51000000,6251.20000000,6360.89000000,21303.60117500,135640395.99071527,10698.72631500,68182622.71921667,88577,0,1,2018-08-22T23:59:59.999000Z,275.62000000,275.69000000,259.50000000,270.80000000,116191.17544000,31279527.66612180,62807.71996000,16916770.90725540,50239,0,1,1
2018-08-23T00:00:00Z,2018-08-23T05:59:59.999000Z,2018-08-23T05:59:59.999000Z,6362.57000000,6451.00000000,6342.28000000,6430.56000000,10535.67686200,67479375.15519620,6053.98758400,38783482.50486649,45262,0,1,2018-08-23T05:59:59.999000Z,270.68000000,275.80000000,268.77000000,272.98000000,72715.12449000,19824572.35552640,43514.36557000,11865794.47719910,29236,0,1,1
2018-08-23T06:00:00Z,2018-08-23T11:59:59.999000Z,2018-08-23T11:59:59.999000Z,6430.56000000,6449.00000000,6389.35000000,6406.61000000,7986.02915100,51292643.69677201,4203.58499700,27001748.04520408,35612,0,1,2018-08-23T11:59:59.999000Z,272.84000000,274.50000000,267.55000000,268.81000000,60128.78611000,16368574.54236480,32808.18554000,8930511.47583900,27167,0,1,1
2018-08-23T12:00:00Z,2018-08-23T17:59:59.999000Z,2018-08-23T17:59:59.999000Z,6406.61000000,6494.26000000,6390.02000000,6458.67000000,10013.80867900,64564593.62739333,5480.88264400,35338138.31558456,49742,0,1,2018-08-23T17:59:59.999000Z,268.82000000,280.30000000,268.38000000,276.35000000,77991.73873000,21373105.83260160,44332.68704000,12138479.02874020,37498,0,1,1
2018-08-23T18:00:00Z,2018-08-23T23:59:59.999000Z,2018-08-23T23:59:59.999000Z,6457.32000000,6576.99000000,6360.00000000,6525.01000000,11822.65213300,76449772.07555351,6396.14801100,41368776.61646802,57021,0,1,2018-08-23T23:59:59.999000Z,276.39000000,278.67000000,270.35000000,275.99000000,66468.95976000,18253660.46943390,38243.03563000,10504729.35384900,33944,0,1,1
2018-08-24T00:00:00Z,2018-08-24T05:59:59.999000Z,2018-08-24T05:59:59.999000Z,6525.00000000,6538.06000000,6470.00000000,6523.04000000,4521.98749500,29403899.72359424,2176.01917900,14150560.10889813,25824,0,1,2018-08-24T05:59:59.999000Z,276.06000000,276.70000000,272.71000000,275.91000000,67244.93390000,18458348.84313060,41172.47002000,11301635.65814680,24629,0,1,1
2018-08-24T06:00:00Z,2018-08-24T11:59:59.999000Z,2018-08-24T11:59:59.999000Z,6522.21000000,6573.00000000,6502.08000000,6531.50000000,8531.02190100,55705250.65455443,4929.42570600,32187810.52925104,40643,0,1,2018-08-24T11:59:59.999000Z,275.91000000,278.47000000,272.72000000,276.02000000,77081.45003000,21244112.34192950,46545.68671000,12831347.48754800,26276,0,1,1
2018-08-24T12:00:00Z,2018-08-24T17:59:59.999000Z,2018-08-24T17:59:59.999000Z,6537.04000000,6630.00000000,6440.50000000,6583.95000000,13164.26481500,86032599.87717649,7508.70833000,49090699.35490581,57159,0,1,2018-08-24T17:59:59.999000Z,275.97000000,277.27000000,270.22000000,275.49000000,65201.58974000,17878589.33398630,34494.11622000,9458196.25854020,37504,0,1,1
2018-08-24T18:00:00Z,2018-08-24T23:59:59.999000Z,2018-08-24T23:59:59.999000Z,6583.09000000,6725.00000000,6577.00000000,6681.64000000,12088.40111100,80371314.21914632,6666.78260900,44340134.21431193,56541,0,1,2018-08-24T23:59:59.999000Z,275.49000000,283.10000000,275.00000000,281.19000000,62322.24006000,17448384.90924070,36203.80293000,10132251.76957980,35990,0,1,1
2018-08-25T00:00:00Z,2018-08-25T05:59:59.999000Z,2018-08-25T05:59:59.999000Z,6686.98000000,6789.00000000,6674.20000000,6721.11000000,7237.06753300,48693482.84145967,3642.65710000,24510131.99440347,38662,0,1,2018-08-25T05:59:59.999000Z,281.05000000,282.71000000,277.57000000,279.09000000,65246.28123000,18315880.33399560,39819.69666000,11177771.17281230,28675,0,1,1
2018-08-25T06:00:00Z,2018-08-25T11:59:59.999000Z,2018-08-25T11:59:59.999000Z,6723.00000000,6726.52000000,6650.61000000,6703.46000000,4220.22471400,28250144.70483564,1942.20744700,12996408.50669161,27310,0,1,2018-08-25T11:59:59.999000Z,279.05000000,279.72000000,275.99000000,278.66000000,60537.18788000,16825706.96781380,36839.76531000,10239224.91383260,27483,0,1,1
2018-08-25T12:00:00Z,2018-08-25T17:59:59.999000Z,2018-08-25T17:59:59.999000Z,6701.01000000,6757.31000000,6663.03000000,6724.06000000,4954.77102400,33271356.59365314,2750.79010100,18470314.37117903,33135,0,1,2018-08-25T17:59:59.999000Z,278.66000000,281.00000000,276.96000000,279.69000000,62876.09387000,17535969.62091810,37820.49880000,10546769.41357120,28189,0,1,1
2018-08-25T18:00:00Z,2018-08-25T23:59:59.999000Z,2018-08-25T23:59:59.999000Z,6724.99000000,6770.00000000,6686.56000000,6733.64000000,2808.44265800,18868718.33547387,1494.19483600,10042450.03451924,23376,0,1,2018-08-25T23:59:59.999000Z,279.70000000,280.50000000,277.10000000,277.55000000,64715.93179000,18050800.08275630,43311.28856000,12081332.75460200,23618,0,1,1
2018-08-26T00:00:00Z,2018-08-26T05:59:59.999000Z,2018-08-26T05:59:59.999000Z,6733.64000000,6775.27000000,6577.00000000,6588.65000000,6733.84807800,44875845.39102500,2981.66456400,19885479.65092133,39153,0,1,2018-08-26T05:59:59.999000Z,277.54000000,277.91000000,270.00000000,270.37000000,56404.22571000,15426523.86804820,27604.51246000,7549679.38422210,32843,0,1,1
2018-08-26T06:00:00Z,2018-08-26T11:59:59.999000Z,2018-08-26T11:59:59.999000Z,6588.65000000,6720.00000000,6568.00000000,6698.76000000,5403.55867700,35928345.14500566,2869.56326900,19084334.06846395,31362,0,1,2018-08-26T11:59:59.999000Z,270.37000000,275.78000000,268.69000000,274.77000000,61544.36248000,16786636.67433760,36354.08352000,9917143.80487060,26912,0,1,1
2018-08-26T12:00:00Z,2018-08-26T17:59:59.999000Z,2018-08-26T17:59:59.999000Z,6697.01000000,6743.27000000,6627.16000000,6653.99000000,5052.52674400,33808588.34646862,2450.61911100,16402806.12026721,36524,0,1,2018-08-26T17:59:59.999000Z,274.87000000,276.23000000,271.13000000,272.08000000,51601.24994000,14148477.55443580,28798.17607000,7897384.77856810,30569,0,1,1
2018-08-26T18:00:00Z,2018-08-26T23:59:59.999000Z,2018-08-26T23:59:59.999000Z,6653.99000000,6725.00000000,6644.96000000,6700.00000000,2917.36370900,19505151.51325091,1595.40343300,10669364.90875525,23730,0,1,2018-08-26T23:59:59.999000Z,272.22000000,274.90000000,271.60000000,274.29000000,62976.11157000,17186854.74128550,40268.80056000,10991061.32522800,23141,0,1,1
2018-08-27T00:00:00Z,2018-08-27T05:59:59.999000Z,2018-08-27T05:59:59.999000Z,6700.00000000,6737.78000000,6646.50000000,6716.09000000,6721.56409400,45015337.90128785,3746.18814000,25092378.03943374,40163,0,1,2018-08-27T05:59:59.999000Z,274.17000000,279.51000000,271.59000000,277.80000000,77794.18531000,21400158.75715040,41976.73872000,11543720.54784070,34980,0,1,1
2018-08-27T06:00:00Z,2018-08-27T11:59:59.999000Z,2018-08-27T11:59:59.999000Z,6716.08000000,6733.49000000,6685.00000000,6713.01000000,8273.68900300,55512148.67104725,4684.39740500,31427533.67288501,45346,0,1,2018-08-27T11:59:59.999000Z,277.71000000,278.66000000,275.08000000,276.04000000,64313.22318000,17795241.33757900,38468.71552000,10642866.26162180,30482,0,1,1
2018-08-27T12:00:00Z,2018-08-27T17:59:59.999000Z,2018-08-27T17:59:59.999000Z,6713.01000000,6768.28000000,6680.00000000,6742.01000000,11435.24310800,76872776.36604972,6509.97991200,43777383.20218799,55036,0,1,2018-08-27T17:59:59.999000Z,276.10000000,278.77000000,274.05000000,278.21000000,57465.30245000,15908501.12580630,30952.94313000,8567764.28420680,32383,0,1,1
2018-08-27T18:00:00Z,2018-08-27T23:59:59.999000Z,2018-08-27T23:59:59.999000Z,6742.00000000,6940.51000000,6710.20000000,6908.64000000,11316.58254200,76814467.37873938,6517.53638600,44239677.94339464,64896,0,1,2018-08-27T23:59:59.999000Z,278.19000000,288.15000000,276.02000000,287.71000000,81447.93633000,22759414.78374010,45148.83997000,12612405.92587390,36416,0,1,1
2018-08-28T00:00:00Z,2018-08-28T05:59:59.999000Z,2018-08-28T05:59:59.999000Z,6907.26000000,6943.10000000,6860.00000000,6906.61000000,11348.61184600,78309518.86095557,6101.80247800,42110202.19035317,55431,0,1,2018-08-28T05:59:59.999000Z,287.71000000,288.00000000,282.66000000,285.37000000,77820.45954000,22167480.62932490,41605.22192000,11850779.54289000,35216,0,1,1
